data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_070.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Residential/Residential_273.tif,4,3
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/lake/lake_282.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Pasture/Pasture_304.tif,7,6
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/lake/lake_059.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Pasture/Pasture_322.tif,7,6
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/industrial_area/industrial_area_150.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Highway/Highway_237.tif,2,5
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_219.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/River/River_67.tif,4,4
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_211.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Residential/Residential_187.tif,4,3
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_014.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Pasture/Pasture_259.tif,4,6
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/lake/lake_165.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Residential/Residential_298.tif,7,3
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/industrial_area/industrial_area_291.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/SeaLake/SeaLake_250.tif,2,7
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/freeway/freeway_140.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/SeaLake/SeaLake_306.tif,5,7
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_002.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Forest/Forest_27.tif,1,1
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/industrial_area/industrial_area_347.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Pasture/Pasture_186.tif,2,6
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/freeway/freeway_063.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Residential/Residential_117.tif,5,3
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/meadow/meadow_266.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Crop/Crop_57.tif,6,0
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/rectangular_farmland/rectangular_farmland_081.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Industrial/Industrial_365.tif,0,2
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_215.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/SeaLake/SeaLake_48.tif,1,7
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_393.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Residential/Residential_30.tif,4,3
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_348.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Forest/Forest_338.tif,1,1
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/lake/lake_170.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Crop/Crop_56.tif,7,0
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_310.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Highway/Highway_24.tif,1,5
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_220.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Crop/Crop_203.tif,4,0
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_022.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Industrial/Industrial_82.tif,4,2
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/industrial_area/industrial_area_351.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/River/River_365.tif,2,4
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/dense_residential/dense_residential_037.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Industrial/Industrial_142.tif,3,2
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/lake/lake_223.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/SeaLake/SeaLake_359.tif,7,7
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_244.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Pasture/Pasture_237.tif,1,6
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_330.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Highway/Highway_177.tif,1,5
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/freeway/freeway_334.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Highway/Highway_304.tif,5,5
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/freeway/freeway_399.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Crop/Crop_271.tif,5,0
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/dense_residential/dense_residential_147.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/SeaLake/SeaLake_261.tif,3,7
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/freeway/freeway_256.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/River/River_234.tif,5,4
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_126.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Forest/Forest_132.tif,1,1
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_091.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Highway/Highway_139.tif,4,5
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/rectangular_farmland/rectangular_farmland_333.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Highway/Highway_394.tif,0,5
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/rectangular_farmland/rectangular_farmland_044.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Residential/Residential_246.tif,0,3
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/meadow/meadow_267.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/SeaLake/SeaLake_105.tif,6,7
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/industrial_area/industrial_area_357.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Forest/Forest_86.tif,2,1
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/lake/lake_330.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Industrial/Industrial_380.tif,7,2
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/meadow/meadow_251.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Crop/Crop_180.tif,6,0
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/meadow/meadow_332.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Forest/Forest_158.tif,6,1
