data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/rectangular_farmland/rectangular_farmland_089.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Pasture/Pasture_380.tif,0,6
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/meadow/meadow_111.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Residential/Residential_269.tif,6,3
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/industrial_area/industrial_area_166.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Crop/Crop_159.tif,2,0
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_164.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/SeaLake/SeaLake_327.tif,4,7
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/dense_residential/dense_residential_363.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/River/River_3.tif,3,4
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/meadow/meadow_359.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Crop/Crop_7.tif,6,0
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/lake/lake_141.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/River/River_146.tif,7,4
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_305.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/SeaLake/SeaLake_243.tif,4,7
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/meadow/meadow_374.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/River/River_74.tif,6,4
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/lake/lake_204.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Forest/Forest_304.tif,7,1
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/industrial_area/industrial_area_184.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Forest/Forest_115.tif,2,1
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/industrial_area/industrial_area_320.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Highway/Highway_141.tif,2,5
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_296.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/SeaLake/SeaLake_23.tif,1,7
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/freeway/freeway_232.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Residential/Residential_274.tif,5,3
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/rectangular_farmland/rectangular_farmland_248.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Crop/Crop_192.tif,0,0
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_169.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Industrial/Industrial_173.tif,1,2
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_329.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/SeaLake/SeaLake_94.tif,1,7
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_283.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Highway/Highway_114.tif,4,5
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_325.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Industrial/Industrial_242.tif,4,2
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/rectangular_farmland/rectangular_farmland_072.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Residential/Residential_273.tif,0,3
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/dense_residential/dense_residential_249.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/SeaLake/SeaLake_132.tif,3,7
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/dense_residential/dense_residential_399.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Highway/Highway_304.tif,3,5
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/meadow/meadow_321.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Pasture/Pasture_362.tif,6,6
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_072.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Highway/Highway_54.tif,1,5
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/rectangular_farmland/rectangular_farmland_347.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Highway/Highway_211.tif,0,5
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_026.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Industrial/Industrial_59.tif,4,2
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/dense_residential/dense_residential_208.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Forest/Forest_153.tif,3,1
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_034.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Forest/Forest_225.tif,1,1
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/rectangular_farmland/rectangular_farmland_346.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Residential/Residential_276.tif,0,3
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/forest/forest_364.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Residential/Residential_157.tif,1,3
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/river/river_040.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Residential/Residential_399.tif,4,3
data/target_eurosat_cases/target100/8_classes/resisc/train_1/images/meadow/meadow_283.jpg,data/target_eurosat_cases/target100/8_classes/eurosat/train_1/images/Pasture/Pasture_119.tif,6,6
